IDSinhVien|MaMonHoc|TenDot|DiemTongKet|ThuocKCNTT|TenMonHoc
1620005|014193|HK1 (2019-2020)|5.5|0|Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1620005|014116|HK1 (2019-2020)|6.8|1|Hệ khuyến nghị
1620005|014121|HK2 (2019-2020)|5.6|0|Giải tích ngẫu nhiên cho tài chính
1620005|014120|HK2 (2019-2020)|5.6|0|Phân tích kinh doanh
1620006|003193|HK2 (2016-2017)|6.4|0|Toán ứng dụng
1620006|003197|HK1 (2017-2018)|7.4|0|Kỹ năng xây dựng kế hoạch
1620006|003206|HK1 (2017-2018)|6.3|0|Môi trường và con người
1620006|014113|HK2 (2018-2019)|7.3|0|Giao dịch định lượng
1620006|001076|HK2 (2018-2019)|8.2|1|Tương tác người máy
1620006|014114|HK2 (2018-2019)|5.7|1|Tính toán song song
1620006|001111|HK2 (2018-2019)|7.4|1|Công nghệ phần mềm
1620006|014116|HK1 (2019-2020)|7.2|1|Hệ khuyến nghị
1620006|003592|HK2 (2019-2020)|7.9|1|Đảm bảo chất lượng và Kiểm thử phần mềm
1620007|015296|HK1 (2017-2018)|1.5|1|Công nghệ thông tin trong chuyển đổi số
1620007|014062|HK2 (2017-2018)|5.1|1|Giải thuật và tối ưu hóa phân tán
1620007|014064|HK2 (2017-2018)|3.9|1|Đại số tuyến tính tính toán
1620007|014115|HK2 (2018-2019)|3.2|1|Khai phá đồ thị
1620007|014114|HK2 (2018-2019)|0.8|1|Tính toán song song
1620007|001076|HK2 (2018-2019)|0.4|1|Tương tác người máy
1620007|014112|HK2 (2018-2019)|4.9|1|Nhập môn Robot
1620007|001004|HK1 (2019-2020)|4.5|1|Nhập môn an toàn thông tin
1620007|014117|HK1 (2019-2020)|0.1|1|Lý thuyết trò chơi
1620007|014121|HK2 (2019-2020)|4.5|0|Giải tích ngẫu nhiên cho tài chính
1620008|014063|HK2 (2017-2018)|5.3|1|Trực quan hóa dữ liệu
1620008|003453|HK2 (2018-2019)|4.4|0|Tiếp thị điện tử
1620008|014115|HK2 (2018-2019)|4.2|1|Khai phá đồ thị
1620008|014112|HK2 (2018-2019)|5.1|1|Nhập môn Robot
1620009|001103|HK1 (2017-2018)|7.5|0|Địa lý kinh tế
1620009|014064|HK2 (2017-2018)|8.3|1|Đại số tuyến tính tính toán
1620009|014113|HK2 (2018-2019)|8.2|0|Giao dịch định lượng
1620009|014114|HK2 (2018-2019)|8.0|1|Tính toán song song
1620009|001111|HK2 (2018-2019)|7.6|1|Công nghệ phần mềm
1620009|003325|HK1 (2019-2020)|7.6|0|Tâm lý học đại cương
1620009|003195|HK1 (2019-2020)|8.4|0|Xã hội học
1620009|014116|HK1 (2019-2020)|8.4|1|Hệ khuyến nghị
1620009|014119|HK2 (2019-2020)|7.1|1|Phân tích dữ liệu Bayesian
1620009|003592|HK2 (2019-2020)|7.1|1|Đảm bảo chất lượng và Kiểm thử phần mềm
1620010|015300|HK1 (2017-2018)|7.5|0|Ứng dụng 5S và Kaizen trong sản xuất
1620010|015296|HK1 (2017-2018)|5.4|1|Công nghệ thông tin trong chuyển đổi số
1620010|014106|HK2 (2017-2018)|5.3|1|Quá trình ngẫu nhiên
1620010|014111|HK1 (2018-2019)|5.8|0|Kỹ thuật tài chính
1620010|014122|HK1 (2018-2019)|6.7|1|Xử lý ảnh
1620010|001111|HK2 (2018-2019)|5.7|1|Công nghệ phần mềm
1620010|001076|HK2 (2018-2019)|8.1|1|Tương tác người máy
1620010|003325|HK1 (2019-2020)|5.8|0|Tâm lý học đại cương
1620011|015296|HK1 (2017-2018)|8.2|1|Công nghệ thông tin trong chuyển đổi số
1620011|014063|HK2 (2017-2018)|8.4|1|Trực quan hóa dữ liệu
1620011|014106|HK2 (2017-2018)|8.0|1|Quá trình ngẫu nhiên
1620011|014107|HK2 (2017-2018)|8.0|1|Các ngôn ngữ truy vấn cơ sở dữ liệu
1620011|014113|HK2 (2018-2019)|8.6|0|Giao dịch định lượng
1620011|001076|HK2 (2018-2019)|6.0|1|Tương tác người máy
1620011|014115|HK2 (2018-2019)|8.0|1|Khai phá đồ thị
1620011|014114|HK2 (2018-2019)|8.4|1|Tính toán song song
1620011|010665|HK1 (2019-2020)|8.4|0|Cơ sở văn hóa Việt Nam
1620011|014116|HK1 (2019-2020)|8.1|1|Hệ khuyến nghị
1620011|014117|HK1 (2019-2020)|8.1|1|Lý thuyết trò chơi
1620012|015296|HK1 (2017-2018)|9.3|1|Công nghệ thông tin trong chuyển đổi số
1620012|014107|HK2 (2017-2018)|9.3|1|Các ngôn ngữ truy vấn cơ sở dữ liệu
1620012|014063|HK2 (2017-2018)|9.8|1|Trực quan hóa dữ liệu
1620012|014064|HK2 (2017-2018)|9.7|1|Đại số tuyến tính tính toán
1620012|014110|HK1 (2018-2019)|8.7|1|Phân tích chuỗi thời gian
1620012|014115|HK2 (2018-2019)|10.0|1|Khai phá đồ thị
1620012|001111|HK2 (2018-2019)|9.9|1|Công nghệ phần mềm
1620012|001004|HK1 (2019-2020)|9.3|1|Nhập môn an toàn thông tin
1620012|014116|HK1 (2019-2020)|9.4|1|Hệ khuyến nghị
1620013|001103|HK1 (2017-2018)|8.6|0|Địa lý kinh tế
1620013|003206|HK1 (2017-2018)|7.0|0|Môi trường và con người
1620013|014064|HK2 (2017-2018)|8.1|1|Đại số tuyến tính tính toán
1620013|014063|HK2 (2017-2018)|8.3|1|Trực quan hóa dữ liệu
1620013|014111|HK1 (2018-2019)|8.9|0|Kỹ thuật tài chính
1620013|001076|HK2 (2018-2019)|8.7|1|Tương tác người máy
1620013|014115|HK2 (2018-2019)|8.7|1|Khai phá đồ thị
1620013|001111|HK2 (2018-2019)|8.9|1|Công nghệ phần mềm
1620013|003194|HK1 (2019-2020)|8.0|0|Hội họa
1620013|014116|HK1 (2019-2020)|8.3|1|Hệ khuyến nghị
1620013|014119|HK2 (2019-2020)|9.5|1|Phân tích dữ liệu Bayesian
1620013|003592|HK2 (2019-2020)|8.6|1|Đảm bảo chất lượng và Kiểm thử phần mềm
1620014|001103|HK1 (2017-2018)|7.2|0|Địa lý kinh tế
1620014|014063|HK2 (2017-2018)|7.8|1|Trực quan hóa dữ liệu
1620014|014107|HK2 (2017-2018)|7.9|1|Các ngôn ngữ truy vấn cơ sở dữ liệu
1620014|014110|HK1 (2018-2019)|7.4|1|Phân tích chuỗi thời gian
1620014|014113|HK2 (2018-2019)|7.6|0|Giao dịch định lượng
1620014|014112|HK2 (2018-2019)|5.9|1|Nhập môn Robot
1620014|001111|HK2 (2018-2019)|6.0|1|Công nghệ phần mềm
1620014|014116|HK1 (2019-2020)|7.3|1|Hệ khuyến nghị
1620014|014117|HK1 (2019-2020)|8.0|1|Lý thuyết trò chơi
1620014|003592|HK2 (2019-2020)|8.0|1|Đảm bảo chất lượng và Kiểm thử phần mềm
1620015|014110|HK1 (2018-2019)|7.3|1|Phân tích chuỗi thời gian
1620015|014113|HK2 (2018-2019)|7.3|0|Giao dịch định lượng
1620015|001111|HK2 (2018-2019)|7.1|1|Công nghệ phần mềm
1620015|001004|HK1 (2019-2020)|7.5|1|Nhập môn an toàn thông tin
1620015|003592|HK2 (2019-2020)|7.4|1|Đảm bảo chất lượng và Kiểm thử phần mềm
1620016|003345|HK2 (2016-2017)|4.6|0|Vật lý đại cương
1620016|015296|HK1 (2017-2018)|0.7|1|Công nghệ thông tin trong chuyển đổi số
1620016|014106|HK2 (2017-2018)|4.1|1|Quá trình ngẫu nhiên
1620016|010665|HK1 (2019-2020)|4.3|0|Cơ sở văn hóa Việt Nam
1620016|014116|HK1 (2019-2020)|0.1|1|Hệ khuyến nghị
1620017|001111|HK2 (2018-2019)|8.6|1|Công nghệ phần mềm
1620017|014115|HK2 (2018-2019)|8.7|1|Khai phá đồ thị
1620017|003203|HK1 (2019-2020)|8.6|0|Âm nhạc – Nhạc lý và Guitar căn bản
1620017|014116|HK1 (2019-2020)|8.6|1|Hệ khuyến nghị
1620018|015296|HK1 (2017-2018)|8.2|1|Công nghệ thông tin trong chuyển đổi số
1620018|014106|HK2 (2017-2018)|8.0|1|Quá trình ngẫu nhiên
1620018|014062|HK2 (2017-2018)|8.3|1|Giải thuật và tối ưu hóa phân tán
1620018|014122|HK1 (2018-2019)|7.5|1|Xử lý ảnh
1620018|014110|HK1 (2018-2019)|8.4|1|Phân tích chuỗi thời gian
1620018|014113|HK2 (2018-2019)|6.4|0|Giao dịch định lượng
1620018|014114|HK2 (2018-2019)|7.4|1|Tính toán song song
1620018|014193|HK1 (2019-2020)|8.6|0|Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1620018|014117|HK1 (2019-2020)|7.3|1|Lý thuyết trò chơi
1620018|014119|HK2 (2019-2020)|8.8|1|Phân tích dữ liệu Bayesian
1620019|003320|HK2 (2016-2017)|4.4|0|Phương pháp tính
1620019|003345|HK2 (2016-2017)|4.0|0|Vật lý đại cương
1620019|003395|HK2 (2016-2017)|4.0|0|Logic học
1620019|001103|HK1 (2017-2018)|4.1|0|Địa lý kinh tế
1620019|015296|HK1 (2017-2018)|4.2|1|Công nghệ thông tin trong chuyển đổi số
1620019|014107|HK2 (2017-2018)|4.9|1|Các ngôn ngữ truy vấn cơ sở dữ liệu
1620019|001111|HK2 (2018-2019)|4.5|1|Công nghệ phần mềm
1620019|014117|HK1 (2019-2020)|2.4|1|Lý thuyết trò chơi
1620019|014116|HK1 (2019-2020)|0.5|1|Hệ khuyến nghị
1620019|001004|HK1 (2019-2020)|0.8|1|Nhập môn an toàn thông tin
1620019|003592|HK2 (2019-2020)|4.9|1|Đảm bảo chất lượng và Kiểm thử phần mềm
1620020|003193|HK2 (2016-2017)|9.3|0|Toán ứng dụng
1620020|014106|HK2 (2017-2018)|9.8|1|Quá trình ngẫu nhiên
1620020|014064|HK2 (2017-2018)|9.8|1|Đại số tuyến tính tính toán
1620020|014111|HK1 (2018-2019)|9.0|0|Kỹ thuật tài chính
1620020|001111|HK2 (2018-2019)|9.5|1|Công nghệ phần mềm
1620020|001076|HK2 (2018-2019)|8.6|1|Tương tác người máy
1620020|014114|HK2 (2018-2019)|9.7|1|Tính toán song song
1620020|003195|HK1 (2019-2020)|10.0|0|Xã hội học
1620020|014193|HK1 (2019-2020)|9.7|0|Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1620021|003206|HK1 (2017-2018)|8.2|0|Môi trường và con người
1620021|014106|HK2 (2017-2018)|8.0|1|Quá trình ngẫu nhiên
1620021|014107|HK2 (2017-2018)|8.3|1|Các ngôn ngữ truy vấn cơ sở dữ liệu
1620021|014110|HK1 (2018-2019)|8.3|1|Phân tích chuỗi thời gian
1620021|014115|HK2 (2018-2019)|8.0|1|Khai phá đồ thị
1620021|001111|HK2 (2018-2019)|8.4|1|Công nghệ phần mềm
1620021|003325|HK1 (2019-2020)|7.5|0|Tâm lý học đại cương
1620021|014116|HK1 (2019-2020)|7.5|1|Hệ khuyến nghị
1620021|014117|HK1 (2019-2020)|8.3|1|Lý thuyết trò chơi
1620021|003592|HK2 (2019-2020)|8.1|1|Đảm bảo chất lượng và Kiểm thử phần mềm
1620021|014119|HK2 (2019-2020)|6.0|1|Phân tích dữ liệu Bayesian
1620022|003197|HK1 (2017-2018)|8.5|0|Kỹ năng xây dựng kế hoạch
1620022|001103|HK1 (2017-2018)|8.7|0|Địa lý kinh tế
1620022|014064|HK2 (2017-2018)|7.3|1|Đại số tuyến tính tính toán
1620022|014107|HK2 (2017-2018)|8.7|1|Các ngôn ngữ truy vấn cơ sở dữ liệu
1620022|001076|HK2 (2018-2019)|8.0|1|Tương tác người máy
1620022|014115|HK2 (2018-2019)|7.4|1|Khai phá đồ thị
1620022|003203|HK1 (2019-2020)|8.1|0|Âm nhạc – Nhạc lý và Guitar căn bản
1620022|001004|HK1 (2019-2020)|8.7|1|Nhập môn an toàn thông tin
1620023|015296|HK1 (2017-2018)|7.7|1|Công nghệ thông tin trong chuyển đổi số
1620023|014107|HK2 (2017-2018)|8.6|1|Các ngôn ngữ truy vấn cơ sở dữ liệu
1620023|014063|HK2 (2017-2018)|7.8|1|Trực quan hóa dữ liệu
1620023|014062|HK2 (2017-2018)|7.1|1|Giải thuật và tối ưu hóa phân tán
1620023|014106|HK2 (2017-2018)|6.1|1|Quá trình ngẫu nhiên
1620023|014122|HK1 (2018-2019)|7.2|1|Xử lý ảnh
1620023|001076|HK2 (2018-2019)|7.4|1|Tương tác người máy
1620023|001111|HK2 (2018-2019)|7.3|1|Công nghệ phần mềm
1620023|001004|HK1 (2019-2020)|7.3|1|Nhập môn an toàn thông tin
1620023|014116|HK1 (2019-2020)|5.7|1|Hệ khuyến nghị
1620023|003592|HK2 (2019-2020)|7.4|1|Đảm bảo chất lượng và Kiểm thử phần mềm
1620024|003395|HK2 (2016-2017)|7.8|0|Logic học
1620024|015299|HK1 (2017-2018)|8.4|0|Ứng dụng hóa học trong Công nghiệp
1620024|014063|HK2 (2017-2018)|6.2|1|Trực quan hóa dữ liệu
1620024|014110|HK1 (2018-2019)|6.2|1|Phân tích chuỗi thời gian
1620024|014122|HK1 (2018-2019)|6.3|1|Xử lý ảnh
1620024|014112|HK2 (2018-2019)|5.9|1|Nhập môn Robot
1620024|003203|HK1 (2019-2020)|6.1|0|Âm nhạc – Nhạc lý và Guitar căn bản
1620024|014117|HK1 (2019-2020)|6.5|1|Lý thuyết trò chơi
1620024|014120|HK2 (2019-2020)|5.2|0|Phân tích kinh doanh
1620024|014119|HK2 (2019-2020)|7.9|1|Phân tích dữ liệu Bayesian
1620025|014063|HK2 (2017-2018)|8.8|1|Trực quan hóa dữ liệu
1620025|014106|HK2 (2017-2018)|9.2|1|Quá trình ngẫu nhiên
1620025|014064|HK2 (2017-2018)|9.9|1|Đại số tuyến tính tính toán
1620025|014114|HK2 (2018-2019)|10.0|1|Tính toán song song
1620025|014121|HK2 (2019-2020)|9.9|0|Giải tích ngẫu nhiên cho tài chính
1620026|003395|HK2 (2016-2017)|7.9|0|Logic học
1620026|001103|HK1 (2017-2018)|7.6|0|Địa lý kinh tế
1620026|015296|HK1 (2017-2018)|8.3|1|Công nghệ thông tin trong chuyển đổi số
1620026|014107|HK2 (2017-2018)|7.9|1|Các ngôn ngữ truy vấn cơ sở dữ liệu
1620026|014106|HK2 (2017-2018)|7.4|1|Quá trình ngẫu nhiên
1620026|014062|HK2 (2017-2018)|7.5|1|Giải thuật và tối ưu hóa phân tán
1620026|014111|HK1 (2018-2019)|6.9|0|Kỹ thuật tài chính
1620026|014110|HK1 (2018-2019)|7.4|1|Phân tích chuỗi thời gian
1620026|014113|HK2 (2018-2019)|6.8|0|Giao dịch định lượng
1620026|001111|HK2 (2018-2019)|7.0|1|Công nghệ phần mềm
1620026|003195|HK1 (2019-2020)|6.6|0|Xã hội học
1620026|003592|HK2 (2019-2020)|7.8|1|Đảm bảo chất lượng và Kiểm thử phần mềm
1620027|014062|HK2 (2017-2018)|5.6|1|Giải thuật và tối ưu hóa phân tán
1620027|001111|HK2 (2018-2019)|4.1|1|Công nghệ phần mềm
1620027|003245|HK1 (2019-2020)|0.0|0|Tiếng Việt thực hành
1620027|003203|HK1 (2019-2020)|4.7|0|Âm nhạc – Nhạc lý và Guitar căn bản
1620027|003195|HK1 (2019-2020)|4.0|0|Xã hội học
1620027|014116|HK1 (2019-2020)|5.1|1|Hệ khuyến nghị
1620027|014117|HK1 (2019-2020)|4.1|1|Lý thuyết trò chơi
1620027|003592|HK2 (2019-2020)|4.8|1|Đảm bảo chất lượng và Kiểm thử phần mềm
1620028|003193|HK2 (2016-2017)|8.2|0|Toán ứng dụng
1620028|015299|HK1 (2017-2018)|8.9|0|Ứng dụng hóa học trong Công nghiệp
1620028|014062|HK2 (2017-2018)|8.8|1|Giải thuật và tối ưu hóa phân tán
1620028|014106|HK2 (2017-2018)|8.2|1|Quá trình ngẫu nhiên
1620028|014107|HK2 (2017-2018)|8.2|1|Các ngôn ngữ truy vấn cơ sở dữ liệu
1620028|014063|HK2 (2017-2018)|8.3|1|Trực quan hóa dữ liệu
1620028|014113|HK2 (2018-2019)|8.1|0|Giao dịch định lượng
1620028|014115|HK2 (2018-2019)|8.7|1|Khai phá đồ thị
1620028|003195|HK1 (2019-2020)|8.5|0|Xã hội học
1620028|014116|HK1 (2019-2020)|7.1|1|Hệ khuyến nghị
1620028|014121|HK2 (2019-2020)|8.3|0|Giải tích ngẫu nhiên cho tài chính
1620029|015296|HK1 (2017-2018)|7.3|1|Công nghệ thông tin trong chuyển đổi số
1620029|014106|HK2 (2017-2018)|5.6|1|Quá trình ngẫu nhiên
1620029|014107|HK2 (2017-2018)|8.5|1|Các ngôn ngữ truy vấn cơ sở dữ liệu
1620029|014064|HK2 (2017-2018)|6.0|1|Đại số tuyến tính tính toán
1620029|014062|HK2 (2017-2018)|6.1|1|Giải thuật và tối ưu hóa phân tán
1620029|014111|HK1 (2018-2019)|7.7|0|Kỹ thuật tài chính
1620029|014110|HK1 (2018-2019)|6.8|1|Phân tích chuỗi thời gian
1620029|014112|HK2 (2018-2019)|7.8|1|Nhập môn Robot
1620029|001076|HK2 (2018-2019)|7.0|1|Tương tác người máy
1620029|014117|HK1 (2019-2020)|7.7|1|Lý thuyết trò chơi
1620029|014121|HK2 (2019-2020)|8.4|0|Giải tích ngẫu nhiên cho tài chính
1620029|014119|HK2 (2019-2020)|7.2|1|Phân tích dữ liệu Bayesian
1620030|001103|HK1 (2017-2018)|7.1|0|Địa lý kinh tế
1620030|015296|HK1 (2017-2018)|7.5|1|Công nghệ thông tin trong chuyển đổi số
1620030|014115|HK2 (2018-2019)|7.5|1|Khai phá đồ thị
1620030|001111|HK2 (2018-2019)|7.8|1|Công nghệ phần mềm
1620030|003592|HK2 (2019-2020)|7.3|1|Đảm bảo chất lượng và Kiểm thử phần mềm
1620030|014119|HK2 (2019-2020)|7.5|1|Phân tích dữ liệu Bayesian
1620031|015296|HK1 (2017-2018)|4.3|1|Công nghệ thông tin trong chuyển đổi số
1620031|014063|HK2 (2017-2018)|4.3|1|Trực quan hóa dữ liệu
1620031|014064|HK2 (2017-2018)|5.4|1|Đại số tuyến tính tính toán
1620031|014110|HK1 (2018-2019)|4.7|1|Phân tích chuỗi thời gian
1620031|014112|HK2 (2018-2019)|4.3|1|Nhập môn Robot
1620031|014115|HK2 (2018-2019)|1.4|1|Khai phá đồ thị
1620031|001111|HK2 (2018-2019)|4.9|1|Công nghệ phần mềm
1620031|003592|HK2 (2019-2020)|4.4|1|Đảm bảo chất lượng và Kiểm thử phần mềm
1620031|014119|HK2 (2019-2020)|4.0|1|Phân tích dữ liệu Bayesian
1620032|003240|HK2 (2016-2017)|5.4|0|Hàm phức và phép biến đổi Laplace
1620032|003197|HK1 (2017-2018)|5.0|0|Kỹ năng xây dựng kế hoạch
1620032|014064|HK2 (2017-2018)|5.7|1|Đại số tuyến tính tính toán
1620032|014062|HK2 (2017-2018)|5.7|1|Giải thuật và tối ưu hóa phân tán
1620032|014107|HK2 (2017-2018)|4.4|1|Các ngôn ngữ truy vấn cơ sở dữ liệu
1620032|014110|HK1 (2018-2019)|5.3|1|Phân tích chuỗi thời gian
1620032|001111|HK2 (2018-2019)|5.4|1|Công nghệ phần mềm
1620032|014112|HK2 (2018-2019)|5.1|1|Nhập môn Robot
1620032|001076|HK2 (2018-2019)|5.0|1|Tương tác người máy
1620032|014117|HK1 (2019-2020)|5.4|1|Lý thuyết trò chơi
1620032|001004|HK1 (2019-2020)|5.4|1|Nhập môn an toàn thông tin
1620032|014119|HK2 (2019-2020)|5.4|1|Phân tích dữ liệu Bayesian
1620033|014106|HK2 (2017-2018)|5.6|1|Quá trình ngẫu nhiên
1620033|014107|HK2 (2017-2018)|5.8|1|Các ngôn ngữ truy vấn cơ sở dữ liệu
1620033|014064|HK2 (2017-2018)|5.0|1|Đại số tuyến tính tính toán
1620033|014122|HK1 (2018-2019)|5.7|1|Xử lý ảnh
1620033|014110|HK1 (2018-2019)|5.7|1|Phân tích chuỗi thời gian
1620033|014114|HK2 (2018-2019)|5.9|1|Tính toán song song
1620033|014115|HK2 (2018-2019)|4.3|1|Khai phá đồ thị
1620033|001111|HK2 (2018-2019)|7.1|1|Công nghệ phần mềm
1620033|001004|HK1 (2019-2020)|5.1|1|Nhập môn an toàn thông tin
1620034|003345|HK2 (2016-2017)|6.1|0|Vật lý đại cương
1620034|003197|HK1 (2017-2018)|6.9|0|Kỹ năng xây dựng kế hoạch
1620034|014107|HK2 (2017-2018)|6.5|1|Các ngôn ngữ truy vấn cơ sở dữ liệu
1620034|014106|HK2 (2017-2018)|6.5|1|Quá trình ngẫu nhiên
1620034|014064|HK2 (2017-2018)|7.0|1|Đại số tuyến tính tính toán
1620034|014111|HK1 (2018-2019)|5.4|0|Kỹ thuật tài chính
1620034|014115|HK2 (2018-2019)|6.8|1|Khai phá đồ thị
1620034|001111|HK2 (2018-2019)|6.6|1|Công nghệ phần mềm
1620034|003245|HK1 (2019-2020)|5.6|0|Tiếng Việt thực hành
1620034|014193|HK1 (2019-2020)|6.7|0|Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1620034|014117|HK1 (2019-2020)|6.3|1|Lý thuyết trò chơi
1620034|003592|HK2 (2019-2020)|6.1|1|Đảm bảo chất lượng và Kiểm thử phần mềm
1620035|014062|HK2 (2017-2018)|6.1|1|Giải thuật và tối ưu hóa phân tán
1620035|014107|HK2 (2017-2018)|6.9|1|Các ngôn ngữ truy vấn cơ sở dữ liệu
1620035|014063|HK2 (2017-2018)|7.8|1|Trực quan hóa dữ liệu
1620035|014122|HK1 (2018-2019)|7.5|1|Xử lý ảnh
1620035|003453|HK2 (2018-2019)|6.3|0|Tiếp thị điện tử
1620035|014114|HK2 (2018-2019)|8.9|1|Tính toán song song
1620035|003203|HK1 (2019-2020)|8.0|0|Âm nhạc – Nhạc lý và Guitar căn bản
1620035|003245|HK1 (2019-2020)|7.7|0|Tiếng Việt thực hành
1620035|003194|HK1 (2019-2020)|7.6|0|Hội họa
1620035|001004|HK1 (2019-2020)|6.1|1|Nhập môn an toàn thông tin
1620035|014119|HK2 (2019-2020)|8.2|1|Phân tích dữ liệu Bayesian
1620036|003395|HK2 (2016-2017)|7.7|0|Logic học
1620036|014107|HK2 (2017-2018)|5.0|1|Các ngôn ngữ truy vấn cơ sở dữ liệu
1620036|014062|HK2 (2017-2018)|5.8|1|Giải thuật và tối ưu hóa phân tán
1620036|014064|HK2 (2017-2018)|7.5|1|Đại số tuyến tính tính toán
1620036|014122|HK1 (2018-2019)|6.5|1|Xử lý ảnh
1620036|014114|HK2 (2018-2019)|6.7|1|Tính toán song song
1620036|001076|HK2 (2018-2019)|6.8|1|Tương tác người máy
1620036|001111|HK2 (2018-2019)|5.9|1|Công nghệ phần mềm
1620036|003203|HK1 (2019-2020)|6.0|0|Âm nhạc – Nhạc lý và Guitar căn bản
1620036|003592|HK2 (2019-2020)|5.4|1|Đảm bảo chất lượng và Kiểm thử phần mềm
1620037|003395|HK2 (2016-2017)|5.5|0|Logic học
1620037|003240|HK2 (2016-2017)|5.6|0|Hàm phức và phép biến đổi Laplace
1620037|014064|HK2 (2017-2018)|5.7|1|Đại số tuyến tính tính toán
1620037|014107|HK2 (2017-2018)|5.9|1|Các ngôn ngữ truy vấn cơ sở dữ liệu
1620037|014113|HK2 (2018-2019)|5.8|0|Giao dịch định lượng
1620037|014112|HK2 (2018-2019)|5.5|1|Nhập môn Robot
1620037|014114|HK2 (2018-2019)|5.7|1|Tính toán song song
1620037|001111|HK2 (2018-2019)|5.8|1|Công nghệ phần mềm
1620037|001076|HK2 (2018-2019)|5.5|1|Tương tác người máy
1620037|003195|HK1 (2019-2020)|5.6|0|Xã hội học
1620037|003245|HK1 (2019-2020)|5.9|0|Tiếng Việt thực hành
1620038|014106|HK2 (2017-2018)|8.2|1|Quá trình ngẫu nhiên
1620038|001111|HK2 (2018-2019)|8.4|1|Công nghệ phần mềm
1620038|014193|HK1 (2019-2020)|8.2|0|Kỹ năng sử dụng bàn phím và thiết bị văn phòng
