IDSinhVien,nganh,MaMonHoc,TenMonHoc,TenDot,hk_so,nam_hoc,DiemTongKet,DiemTongKet4,DiemChu,dat,ThuocKCNTT
1640008,SE,003783,Hàm phức và phép biến đổi Laplace,HK2 (2016-2017),2,2016-2017,9.9,4.0,A+,True,0
1840021,SE,004022,Lập trình phân tích dữ liệu 1,HK1 (2020-2021),1,2020-2021,9.9,4.0,A+,True,1
1640036,SE,004021,Lập trình GUI với Qt Framework,HK2 (2017-2018),2,2017-2018,9.9,4.0,A+,True,1
1640032,SE,004150,Thương mại điện tử,HK2 (2017-2018),2,2017-2018,9.9,4.0,A+,True,0
1840048,SE,003406,Lập trình Phân Tán Công Nghệ .NET,HK2 (2020-2021),2,2020-2021,9.9,4.0,A+,True,1
1640098,SE,003783,Hàm phức và phép biến đổi Laplace,HK2 (2016-2017),2,2016-2017,9.9,4.0,A+,True,0
2040067,SE,004022,Lập trình phân tích dữ liệu 1,HK1 (2022-2023),1,2022-2023,9.9,4.0,A+,True,1
1840015,SE,015400,Công nghệ thông tin trong chuyển đổi số,HK1 (2019-2020),1,2019-2020,9.9,4.0,A+,True,1
1740086,SE,004150,Thương mại điện tử,HK2 (2018-2019),2,2018-2019,9.9,4.0,A+,True,0
1740076,SE,015395,Ứng dụng hóa học trong Công nghiệp,HK1 (2018-2019),1,2018-2019,9.9,4.0,A+,True,0
1640062,SE,004150,Thương mại điện tử,HK2 (2017-2018),2,2017-2018,9.9,4.0,A+,True,0
1940001,SE,004099,Khai thác dữ liệu và ứng dụng,HK1 (2021-2022),1,2021-2022,9.9,4.0,A+,True,1
1740085,SE,003605,Phương pháp tính,HK2 (2017-2018),2,2017-2018,9.9,4.0,A+,True,0
1940029,SE,004248,Lập trình mạng với Qt Framework,HK2 (2021-2022),2,2021-2022,9.9,4.0,A+,True,1
1940033,SE,003950,Lập trình WWW (Java),HK1 (2022-2023),1,2022-2023,9.9,4.0,A+,True,1
2040062,SE,003748,Hội Họa,HK1 (2023-2024),1,2023-2024,9.9,4.0,A+,True,0
1740080,SE,004024,Nhập môn dữ liệu lớn,HK2 (2020-2021),2,2020-2021,9.9,4.0,A+,True,1
2040013,SE,003953,Lập trình phân tích dữ liệu 2,HK2 (2023-2024),2,2023-2024,9.9,4.0,A+,True,1
1940020,SE,003697,Toán ứng dụng,HK2 (2019-2020),2,2019-2020,9.9,4.0,A+,True,0
1740081,SE,015396,Ứng dụng 5S và Kaizen trong sản xuất,HK1 (2018-2019),1,2018-2019,9.9,4.0,A+,True,0
2040013,SE,002804,Lập trình phân tán với công nghệ Java,HK2 (2022-2023),2,2022-2023,9.9,4.0,A+,True,1
1840007,SE,003822,Logic học,HK2 (2018-2019),2,2018-2019,9.9,4.0,A+,True,0
1840033,SE,004353,Kiến trúc hướng dịch vụ và Điện toán đám mây,HK2 (2021-2022),2,2021-2022,9.9,4.0,A+,True,1
1640001,SE,004353,Kiến trúc hướng dịch vụ và Điện toán đám mây,HK2 (2019-2020),2,2019-2020,9.9,4.0,A+,True,1
1640006,SE,004099,Khai thác dữ liệu và ứng dụng,HK1 (2018-2019),1,2018-2019,9.9,4.0,A+,True,1
1940053,SE,004022,Lập trình phân tích dữ liệu 1,HK1 (2021-2022),1,2021-2022,9.9,4.0,A+,True,1
1640080,SE,004022,Lập trình phân tích dữ liệu 1,HK1 (2018-2019),1,2018-2019,9.9,4.0,A+,True,1
2040063,SE,004353,Kiến trúc hướng dịch vụ và Điện toán đám mây,HK2 (2023-2024),2,2023-2024,9.9,4.0,A+,True,1
2040006,SE,003953,Lập trình phân tích dữ liệu 2,HK2 (2023-2024),2,2023-2024,9.9,4.0,A+,True,1
1940097,SE,003950,Lập trình WWW (Java),HK1 (2022-2023),1,2022-2023,9.9,4.0,A+,True,1
1740063,SE,003631,Vật lý đại cương,HK2 (2017-2018),2,2017-2018,9.9,4.0,A+,True,0
1840015,SE,004024,Nhập môn dữ liệu lớn,HK2 (2021-2022),2,2021-2022,9.9,4.0,A+,True,1
2040045,SE,003634,Âm nhạc – Nhạc lý và Guitar căn bản,HK1 (2023-2024),1,2023-2024,9.9,4.0,A+,True,0
2040040,SE,003950,Lập trình WWW (Java),HK1 (2023-2024),1,2023-2024,9.9,4.0,A+,True,1
1940053,SE,004202,Lập trình WWW (.NET),HK1 (2022-2023),1,2022-2023,9.9,4.0,A+,True,1
1840048,SE,004150,Thương mại điện tử,HK2 (2019-2020),2,2019-2020,9.9,4.0,A+,True,0
1740097,SE,003631,Vật lý đại cương,HK2 (2017-2018),2,2017-2018,9.9,4.0,A+,True,0
1740097,SE,004353,Kiến trúc hướng dịch vụ và Điện toán đám mây,HK2 (2020-2021),2,2020-2021,9.9,4.0,A+,True,1
2040098,SE,002876,Lập Trình Hướng Sự Kiện với Công Nghệ Java,HK2 (2021-2022),2,2021-2022,9.9,4.0,A+,True,1
2040098,SE,002804,Lập trình phân tán với công nghệ Java,HK2 (2022-2023),2,2022-2023,9.9,4.0,A+,True,1
1840030,SE,004022,Lập trình phân tích dữ liệu 1,HK1 (2020-2021),1,2020-2021,9.9,4.0,A+,True,1
1840086,SE,003783,Hàm phức và phép biến đổi Laplace,HK2 (2018-2019),2,2018-2019,9.9,4.0,A+,True,0
1940070,SE,003952,Tiếp thị điện tử,HK2 (2022-2023),2,2022-2023,9.9,4.0,A+,True,0
1640001,SE,003953,Lập trình phân tích dữ liệu 2,HK2 (2019-2020),2,2019-2020,9.9,4.0,A+,True,1
1740061,SE,003952,Tiếp thị điện tử,HK2 (2020-2021),2,2020-2021,9.9,4.0,A+,True,0
1740061,SE,004195,Lập trình thiết bị di động nâng cao,HK2 (2020-2021),2,2020-2021,9.9,4.0,A+,True,1
1640052,SE,003783,Hàm phức và phép biến đổi Laplace,HK2 (2016-2017),2,2016-2017,9.9,4.0,A+,True,0
1940097,SE,004024,Nhập môn dữ liệu lớn,HK2 (2022-2023),2,2022-2023,9.8,4.0,A+,True,1
1840015,SE,004022,Lập trình phân tích dữ liệu 1,HK1 (2020-2021),1,2020-2021,9.8,4.0,A+,True,1
1940068,SE,003622,Tâm lý học đại cương,HK1 (2022-2023),1,2022-2023,9.8,4.0,A+,True,0
1840098,SE,003406,Lập trình Phân Tán Công Nghệ .NET,HK2 (2020-2021),2,2020-2021,9.8,4.0,A+,True,1
2040038,SE,003748,Hội Họa,HK1 (2023-2024),1,2023-2024,9.8,4.0,A+,True,0
1640043,SE,003406,Lập trình Phân Tán Công Nghệ .NET,HK2 (2018-2019),2,2018-2019,9.8,4.0,A+,True,1
1940034,SE,001479,Địa lí kinh tế,HK1 (2020-2021),1,2020-2021,9.8,4.0,A+,True,0
1840014,SE,003406,Lập trình Phân Tán Công Nghệ .NET,HK2 (2020-2021),2,2020-2021,9.8,4.0,A+,True,1
1640044,SE,015395,Ứng dụng hóa học trong Công nghiệp,HK1 (2017-2018),1,2017-2018,9.8,4.0,A+,True,0
2040036,SE,001730,Automat & ngôn ngữ hình thức,HK2 (2023-2024),2,2023-2024,9.8,4.0,A+,True,1
1840020,SE,004196,Quản lý dự án CNTT,HK2 (2021-2022),2,2021-2022,9.8,4.0,A+,True,1
1940060,SE,004099,Khai thác dữ liệu và ứng dụng,HK1 (2021-2022),1,2021-2022,9.8,4.0,A+,True,1
1940092,SE,004352,Phát triển ứng dụng Web với Qt Engine,HK1 (2022-2023),1,2022-2023,9.8,4.0,A+,True,1
1940059,SE,015400,Công nghệ thông tin trong chuyển đổi số,HK1 (2020-2021),1,2020-2021,9.8,4.0,A+,True,1
1640025,SE,004099,Khai thác dữ liệu và ứng dụng,HK1 (2018-2019),1,2018-2019,9.8,4.0,A+,True,1
1840051,SE,004351,Kỹ thuật điện tử,HK1 (2020-2021),1,2020-2021,9.8,4.0,A+,True,1
1840079,SE,004150,Thương mại điện tử,HK2 (2019-2020),2,2019-2020,9.8,4.0,A+,True,0
1840031,SE,003953,Lập trình phân tích dữ liệu 2,HK2 (2021-2022),2,2021-2022,9.8,4.0,A+,True,1
2040095,SE,004021,Lập trình GUI với Qt Framework,HK2 (2021-2022),2,2021-2022,9.8,4.0,A+,True,1
2040077,SE,003748,Hội Họa,HK1 (2023-2024),1,2023-2024,9.8,4.0,A+,True,0
2040043,SE,004099,Khai thác dữ liệu và ứng dụng,HK1 (2022-2023),1,2022-2023,9.8,4.0,A+,True,1
2040043,SE,003733,Cơ sở văn hóa Việt Nam,HK1 (2023-2024),1,2023-2024,9.8,4.0,A+,True,0
1740012,SE,003406,Lập trình Phân Tán Công Nghệ .NET,HK2 (2019-2020),2,2019-2020,9.8,4.0,A+,True,1
2040021,SE,001724,Hệ quản trị cơ sở dữ liệu,HK2 (2021-2022),2,2021-2022,9.8,4.0,A+,True,1
2040026,SE,001479,Địa lí kinh tế,HK1 (2021-2022),1,2021-2022,9.8,4.0,A+,True,0
1740100,SE,001730,Automat & ngôn ngữ hình thức,HK2 (2020-2021),2,2020-2021,9.8,4.0,A+,True,1
2040020,SE,004353,Kiến trúc hướng dịch vụ và Điện toán đám mây,HK2 (2023-2024),2,2023-2024,9.8,4.0,A+,True,1
1740085,SE,003952,Tiếp thị điện tử,HK2 (2020-2021),2,2020-2021,9.8,4.0,A+,True,0
1740088,SE,003783,Hàm phức và phép biến đổi Laplace,HK2 (2017-2018),2,2017-2018,9.8,4.0,A+,True,0
2040015,SE,003953,Lập trình phân tích dữ liệu 2,HK2 (2023-2024),2,2023-2024,9.8,4.0,A+,True,1
1740086,SE,004022,Lập trình phân tích dữ liệu 1,HK1 (2019-2020),1,2019-2020,9.8,4.0,A+,True,1
1940060,SE,004351,Kỹ thuật điện tử,HK1 (2021-2022),1,2021-2022,9.8,4.0,A+,True,1
1940060,SE,004352,Phát triển ứng dụng Web với Qt Engine,HK1 (2022-2023),1,2022-2023,9.8,4.0,A+,True,1
1740077,SE,001729,Tương tác người máy,HK2 (2018-2019),2,2018-2019,9.8,4.0,A+,True,1
1940032,SE,001730,Automat & ngôn ngữ hình thức,HK2 (2022-2023),2,2022-2023,9.8,4.0,A+,True,1
1940001,SE,003950,Lập trình WWW (Java),HK1 (2022-2023),1,2022-2023,9.8,4.0,A+,True,1
1740017,SE,003697,Toán ứng dụng,HK2 (2017-2018),2,2017-2018,9.8,4.0,A+,True,0
1940029,SE,004352,Phát triển ứng dụng Web với Qt Engine,HK1 (2022-2023),1,2022-2023,9.8,4.0,A+,True,1
2040086,SE,004099,Khai thác dữ liệu và ứng dụng,HK1 (2022-2023),1,2022-2023,9.8,4.0,A+,True,1
1640054,SE,002990,Lập Trình Hướng Sự Kiện với Công Nghệ .NET,HK2 (2017-2018),2,2017-2018,9.8,4.0,A+,True,1
2040020,SE,004196,Quản lý dự án CNTT,HK2 (2023-2024),2,2023-2024,9.8,4.0,A+,True,1
1640068,SE,001729,Tương tác người máy,HK2 (2017-2018),2,2017-2018,9.8,4.0,A+,True,1
1740018,SE,003622,Tâm lý học đại cương,HK1 (2020-2021),1,2020-2021,9.8,4.0,A+,True,0
1840068,SE,003877,Môi trường và con người,HK1 (2019-2020),1,2019-2020,9.8,4.0,A+,True,0
1640012,SE,003697,Toán ứng dụng,HK2 (2016-2017),2,2016-2017,9.8,4.0,A+,True,0
1740076,SE,001730,Automat & ngôn ngữ hình thức,HK2 (2020-2021),2,2020-2021,9.8,4.0,A+,True,1
1740023,SE,003950,Lập trình WWW (Java),HK1 (2020-2021),1,2020-2021,9.8,4.0,A+,True,1
1740009,SE,004022,Lập trình phân tích dữ liệu 1,HK1 (2019-2020),1,2019-2020,9.8,4.0,A+,True,1
1740001,SE,003950,Lập trình WWW (Java),HK1 (2020-2021),1,2020-2021,9.8,4.0,A+,True,1
1940064,SE,001724,Hệ quản trị cơ sở dữ liệu,HK2 (2020-2021),2,2020-2021,9.8,4.0,A+,True,1
1840085,SE,002804,Lập trình phân tán với công nghệ Java,HK2 (2020-2021),2,2020-2021,9.8,4.0,A+,True,1
1940064,SE,004099,Khai thác dữ liệu và ứng dụng,HK1 (2021-2022),1,2021-2022,9.8,4.0,A+,True,1
1740009,SE,004024,Nhập môn dữ liệu lớn,HK2 (2020-2021),2,2020-2021,9.8,4.0,A+,True,1
1840032,SE,004150,Thương mại điện tử,HK2 (2019-2020),2,2019-2020,9.8,4.0,A+,True,0
1640001,SE,003406,Lập trình Phân Tán Công Nghệ .NET,HK2 (2018-2019),2,2018-2019,9.8,4.0,A+,True,1
2040038,SE,004150,Thương mại điện tử,HK2 (2021-2022),2,2021-2022,9.7,4.0,A+,True,0
1840088,SE,003952,Tiếp thị điện tử,HK2 (2021-2022),2,2021-2022,9.7,4.0,A+,True,0
1840088,SE,003664,Xã hội học,HK1 (2021-2022),1,2021-2022,9.7,4.0,A+,True,0
2040034,SE,004021,Lập trình GUI với Qt Framework,HK2 (2021-2022),2,2021-2022,9.7,4.0,A+,True,1
2040034,SE,003951,Lập trình IoTs,HK1 (2023-2024),1,2023-2024,9.7,4.0,A+,True,1
1640001,SE,004022,Lập trình phân tích dữ liệu 1,HK1 (2018-2019),1,2018-2019,9.7,4.0,A+,True,1
2040031,SE,004352,Phát triển ứng dụng Web với Qt Engine,HK1 (2023-2024),1,2023-2024,9.7,4.0,A+,True,1
1940001,SE,001724,Hệ quản trị cơ sở dữ liệu,HK2 (2020-2021),2,2020-2021,9.7,4.0,A+,True,1
1740018,SE,004196,Quản lý dự án CNTT,HK2 (2020-2021),2,2020-2021,9.7,4.0,A+,True,1
1940020,SE,004099,Khai thác dữ liệu và ứng dụng,HK1 (2021-2022),1,2021-2022,9.7,4.0,A+,True,1
2040013,SE,004150,Thương mại điện tử,HK2 (2021-2022),2,2021-2022,9.7,4.0,A+,True,0
2040027,SE,003950,Lập trình WWW (Java),HK1 (2023-2024),1,2023-2024,9.7,4.0,A+,True,1
1840007,SE,003664,Xã hội học,HK1 (2021-2022),1,2021-2022,9.7,4.0,A+,True,0
1640095,SE,003952,Tiếp thị điện tử,HK2 (2019-2020),2,2019-2020,9.7,4.0,A+,True,0
1640090,SE,015396,Ứng dụng 5S và Kaizen trong sản xuất,HK1 (2017-2018),1,2017-2018,9.7,4.0,A+,True,0
1940093,SE,001724,Hệ quản trị cơ sở dữ liệu,HK2 (2020-2021),2,2020-2021,9.7,4.0,A+,True,1
1840048,SE,003952,Tiếp thị điện tử,HK2 (2021-2022),2,2021-2022,9.7,4.0,A+,True,0
2040036,SE,003952,Tiếp thị điện tử,HK2 (2023-2024),2,2023-2024,9.7,4.0,A+,True,0
2040042,SE,004195,Lập trình thiết bị di động nâng cao,HK2 (2023-2024),2,2023-2024,9.7,4.0,A+,True,1
1940097,SE,001479,Địa lí kinh tế,HK1 (2020-2021),1,2020-2021,9.7,4.0,A+,True,0
1940034,SE,004196,Quản lý dự án CNTT,HK2 (2022-2023),2,2022-2023,9.7,4.0,A+,True,1
1940029,SE,004021,Lập trình GUI với Qt Framework,HK2 (2020-2021),2,2020-2021,9.7,4.0,A+,True,1
1940066,SE,004196,Quản lý dự án CNTT,HK2 (2022-2023),2,2022-2023,9.7,4.0,A+,True,1
1740025,SE,003697,Toán ứng dụng,HK2 (2017-2018),2,2017-2018,9.7,4.0,A+,True,0
1740014,SE,003952,Tiếp thị điện tử,HK2 (2020-2021),2,2020-2021,9.7,4.0,A+,True,0
2040020,SE,003950,Lập trình WWW (Java),HK1 (2023-2024),1,2023-2024,9.7,4.0,A+,True,1
1740073,SE,015395,Ứng dụng hóa học trong Công nghiệp,HK1 (2018-2019),1,2018-2019,9.7,4.0,A+,True,0
2040067,SE,003631,Vật lý đại cương,HK2 (2020-2021),2,2020-2021,9.7,4.0,A+,True,0
1640052,SE,004021,Lập trình GUI với Qt Framework,HK2 (2017-2018),2,2017-2018,9.7,4.0,A+,True,1
1940067,SE,004024,Nhập môn dữ liệu lớn,HK2 (2022-2023),2,2022-2023,9.7,4.0,A+,True,1
1940064,SE,015395,Ứng dụng hóa học trong Công nghiệp,HK1 (2020-2021),1,2020-2021,9.7,4.0,A+,True,0
1940031,SE,015396,Ứng dụng 5S và Kaizen trong sản xuất,HK1 (2020-2021),1,2020-2021,9.7,4.0,A+,True,0
1940067,SE,003733,Cơ sở văn hóa Việt Nam,HK1 (2022-2023),1,2022-2023,9.7,4.0,A+,True,0
2040009,SE,002804,Lập trình phân tán với công nghệ Java,HK2 (2022-2023),2,2022-2023,9.7,4.0,A+,True,1
1740076,SE,014192,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,HK1 (2020-2021),1,2020-2021,9.7,4.0,A+,True,0
1740076,SE,004195,Lập trình thiết bị di động nâng cao,HK2 (2020-2021),2,2020-2021,9.7,4.0,A+,True,1
1640058,SE,004024,Nhập môn dữ liệu lớn,HK2 (2019-2020),2,2019-2020,9.7,4.0,A+,True,1
1640058,SE,001724,Hệ quản trị cơ sở dữ liệu,HK2 (2017-2018),2,2017-2018,9.7,4.0,A+,True,1
1740083,SE,015395,Ứng dụng hóa học trong Công nghiệp,HK1 (2018-2019),1,2018-2019,9.7,4.0,A+,True,0
1640033,SE,003605,Phương pháp tính,HK2 (2016-2017),2,2016-2017,9.7,4.0,A+,True,0
1840090,SE,004352,Phát triển ứng dụng Web với Qt Engine,HK1 (2021-2022),1,2021-2022,9.7,4.0,A+,True,1
1640089,SE,004099,Khai thác dữ liệu và ứng dụng,HK1 (2018-2019),1,2018-2019,9.7,4.0,A+,True,1
1840091,SE,001724,Hệ quản trị cơ sở dữ liệu,HK2 (2019-2020),2,2019-2020,9.7,4.0,A+,True,1
1740097,SE,004099,Khai thác dữ liệu và ứng dụng,HK1 (2019-2020),1,2019-2020,9.7,4.0,A+,True,1
1840018,SE,002876,Lập Trình Hướng Sự Kiện với Công Nghệ Java,HK2 (2019-2020),2,2019-2020,9.7,4.0,A+,True,1
2040094,SE,015400,Công nghệ thông tin trong chuyển đổi số,HK1 (2021-2022),1,2021-2022,9.7,4.0,A+,True,1
2040026,SE,004099,Khai thác dữ liệu và ứng dụng,HK1 (2022-2023),1,2022-2023,9.7,4.0,A+,True,1
1940090,SE,003953,Lập trình phân tích dữ liệu 2,HK2 (2022-2023),2,2022-2023,9.7,4.0,A+,True,1
1940041,SE,004351,Kỹ thuật điện tử,HK1 (2021-2022),1,2021-2022,9.7,4.0,A+,True,1
1640097,SE,001730,Automat & ngôn ngữ hình thức,HK2 (2019-2020),2,2019-2020,9.7,4.0,A+,True,1
2040026,SE,002990,Lập Trình Hướng Sự Kiện với Công Nghệ .NET,HK2 (2021-2022),2,2021-2022,9.6,4.0,A+,True,1
1640080,SE,003950,Lập trình WWW (Java),HK1 (2019-2020),1,2019-2020,9.6,4.0,A+,True,1
1840090,SE,003733,Cơ sở văn hóa Việt Nam,HK1 (2021-2022),1,2021-2022,9.6,4.0,A+,True,0
1740037,SE,004022,Lập trình phân tích dữ liệu 1,HK1 (2019-2020),1,2019-2020,9.6,4.0,A+,True,1
1640028,SE,003950,Lập trình WWW (Java),HK1 (2019-2020),1,2019-2020,9.6,4.0,A+,True,1
1740073,SE,003950,Lập trình WWW (Java),HK1 (2020-2021),1,2020-2021,9.6,4.0,A+,True,1
2040089,SE,003950,Lập trình WWW (Java),HK1 (2023-2024),1,2023-2024,9.6,4.0,A+,True,1
1840030,SE,002804,Lập trình phân tán với công nghệ Java,HK2 (2020-2021),2,2020-2021,9.6,4.0,A+,True,1
1740081,SE,003631,Vật lý đại cương,HK2 (2017-2018),2,2017-2018,9.6,4.0,A+,True,0
1940003,SE,003697,Toán ứng dụng,HK2 (2019-2020),2,2019-2020,9.6,4.0,A+,True,0
1740081,SE,001724,Hệ quản trị cơ sở dữ liệu,HK2 (2018-2019),2,2018-2019,9.6,4.0,A+,True,1
1740094,SE,002804,Lập trình phân tán với công nghệ Java,HK2 (2019-2020),2,2019-2020,9.6,4.0,A+,True,1
1840003,SE,004351,Kỹ thuật điện tử,HK1 (2020-2021),1,2020-2021,9.6,4.0,A+,True,1
1840033,SE,003822,Logic học,HK2 (2018-2019),2,2018-2019,9.6,4.0,A+,True,0
1640095,SE,003953,Lập trình phân tích dữ liệu 2,HK2 (2019-2020),2,2019-2020,9.6,4.0,A+,True,1
1840020,SE,015396,Ứng dụng 5S và Kaizen trong sản xuất,HK1 (2019-2020),1,2019-2020,9.6,4.0,A+,True,0
1840021,SE,003950,Lập trình WWW (Java),HK1 (2021-2022),1,2021-2022,9.6,4.0,A+,True,1
2040026,SE,003406,Lập trình Phân Tán Công Nghệ .NET,HK2 (2022-2023),2,2022-2023,9.6,4.0,A+,True,1
1640080,SE,004099,Khai thác dữ liệu và ứng dụng,HK1 (2018-2019),1,2018-2019,9.6,4.0,A+,True,1
2040073,SE,004248,Lập trình mạng với Qt Framework,HK2 (2022-2023),2,2022-2023,9.6,4.0,A+,True,1
2040073,SE,003783,Hàm phức và phép biến đổi Laplace,HK2 (2020-2021),2,2020-2021,9.6,4.0,A+,True,0
1740043,SE,001724,Hệ quản trị cơ sở dữ liệu,HK2 (2018-2019),2,2018-2019,9.6,4.0,A+,True,1
2040031,SE,004351,Kỹ thuật điện tử,HK1 (2022-2023),1,2022-2023,9.6,4.0,A+,True,1
1940067,SE,003952,Tiếp thị điện tử,HK2 (2022-2023),2,2022-2023,9.6,4.0,A+,True,0
1940053,SE,004150,Thương mại điện tử,HK2 (2020-2021),2,2020-2021,9.6,4.0,A+,True,0
2040036,SE,004022,Lập trình phân tích dữ liệu 1,HK1 (2022-2023),1,2022-2023,9.6,4.0,A+,True,1
1640041,SE,004021,Lập trình GUI với Qt Framework,HK2 (2017-2018),2,2017-2018,9.6,4.0,A+,True,1
2040063,SE,003605,Phương pháp tính,HK2 (2020-2021),2,2020-2021,9.6,4.0,A+,True,0
2040020,SE,004150,Thương mại điện tử,HK2 (2021-2022),2,2021-2022,9.6,4.0,A+,True,0
2040021,SE,004352,Phát triển ứng dụng Web với Qt Engine,HK1 (2023-2024),1,2023-2024,9.6,4.0,A+,True,1
2040063,SE,001724,Hệ quản trị cơ sở dữ liệu,HK2 (2021-2022),2,2021-2022,9.6,4.0,A+,True,1
1940024,SE,003950,Lập trình WWW (Java),HK1 (2022-2023),1,2022-2023,9.6,4.0,A+,True,1
1740066,SE,004022,Lập trình phân tích dữ liệu 1,HK1 (2019-2020),1,2019-2020,9.6,4.0,A+,True,1
1740042,SE,004024,Nhập môn dữ liệu lớn,HK2 (2020-2021),2,2020-2021,9.6,4.0,A+,True,1
1940090,SE,004248,Lập trình mạng với Qt Framework,HK2 (2021-2022),2,2021-2022,9.6,4.0,A+,True,1
1640025,SE,004196,Quản lý dự án CNTT,HK2 (2019-2020),2,2019-2020,9.6,4.0,A+,True,1
1640028,SE,002804,Lập trình phân tán với công nghệ Java,HK2 (2018-2019),2,2018-2019,9.6,4.0,A+,True,1
2040067,SE,004196,Quản lý dự án CNTT,HK2 (2023-2024),2,2023-2024,9.6,4.0,A+,True,1
1940038,SE,001730,Automat & ngôn ngữ hình thức,HK2 (2022-2023),2,2022-2023,9.6,4.0,A+,True,1
1640086,SE,001730,Automat & ngôn ngữ hình thức,HK2 (2019-2020),2,2019-2020,9.6,4.0,A+,True,1
1940097,SE,003631,Vật lý đại cương,HK2 (2019-2020),2,2019-2020,9.6,4.0,A+,True,0
1840074,SE,015395,Ứng dụng hóa học trong Công nghiệp,HK1 (2019-2020),1,2019-2020,9.6,4.0,A+,True,0
1640078,SE,003783,Hàm phức và phép biến đổi Laplace,HK2 (2016-2017),2,2016-2017,9.6,4.0,A+,True,0
1640063,SE,003631,Vật lý đại cương,HK2 (2016-2017),2,2016-2017,9.6,4.0,A+,True,0
2040082,SE,004021,Lập trình GUI với Qt Framework,HK2 (2021-2022),2,2021-2022,9.6,4.0,A+,True,1
2040015,SE,003950,Lập trình WWW (Java),HK1 (2023-2024),1,2023-2024,9.6,4.0,A+,True,1
1640065,SE,003783,Hàm phức và phép biến đổi Laplace,HK2 (2016-2017),2,2016-2017,9.6,4.0,A+,True,0
1940073,SE,004248,Lập trình mạng với Qt Framework,HK2 (2021-2022),2,2021-2022,9.6,4.0,A+,True,1
1940060,SE,003951,Lập trình IoTs,HK1 (2022-2023),1,2022-2023,9.6,4.0,A+,True,1
1940063,SE,003605,Phương pháp tính,HK2 (2019-2020),2,2019-2020,9.6,4.0,A+,True,0
2040009,SE,003634,Âm nhạc – Nhạc lý và Guitar căn bản,HK1 (2023-2024),1,2023-2024,9.6,4.0,A+,True,0
1740080,SE,002876,Lập Trình Hướng Sự Kiện với Công Nghệ Java,HK2 (2018-2019),2,2018-2019,9.6,4.0,A+,True,1
2040053,SE,004202,Lập trình WWW (.NET),HK1 (2023-2024),1,2023-2024,9.6,4.0,A+,True,1
