IDSinhVien,nganh,MaMonHoc,TenMonHoc,TenDot,hk_so,nam_hoc,DiemTongKet,DiemTongKet4,DiemChu,dat,ThuocKCNTT
2010049,CS,004021,Lập trình GUI với Qt Framework,HK1 (2022-2023),1,2022-2023,9.8,4.0,A+,True,1
2010008,CS,014234,Tính toán số & Matlab,HK1 (2021-2022),1,2021-2022,9.7,4.0,A+,True,1
1910024,CS,004022,Lập trình phân tích dữ liệu 1,HK2 (2020-2021),2,2020-2021,9.7,4.0,A+,True,1
1910100,CS,003952,Tiếp thị điện tử,HK2 (2021-2022),2,2021-2022,9.7,4.0,A+,True,0
2010029,CS,003406,Lập trình Phân Tán Công Nghệ .NET,HK1 (2023-2024),1,2023-2024,9.7,4.0,A+,True,1
1810014,CS,014233,Ngôn ngữ Python,HK1 (2019-2020),1,2019-2020,9.7,4.0,A+,True,1
2010004,CS,001899,Công nghệ phần mềm,HK2 (2023-2024),2,2023-2024,9.7,4.0,A+,True,1
1610011,CS,004351,Kỹ thuật điện tử,HK2 (2017-2018),2,2017-2018,9.7,4.0,A+,True,1
1810065,CS,001758,Phân tích thiết kế giải thuật,HK1 (2021-2022),1,2021-2022,9.7,4.0,A+,True,1
1610096,CS,004119,Lập trình hướng đối tượng,HK2 (2017-2018),2,2017-2018,9.7,4.0,A+,True,1
2010075,CS,002804,Lập trình phân tán với công nghệ Java,HK1 (2023-2024),1,2023-2024,9.7,4.0,A+,True,1
1610027,CS,001729,Tương tác người máy,HK2 (2018-2019),2,2018-2019,9.7,4.0,A+,True,1
2010069,CS,015396,Ứng dụng 5S và Kaizen trong sản xuất,HK1 (2021-2022),1,2021-2022,9.7,4.0,A+,True,0
1910024,CS,004023,Đảm bảo chất lượng và Kiểm thử phần mềm,HK2 (2022-2023),2,2022-2023,9.7,4.0,A+,True,1
1710050,CS,014233,Ngôn ngữ Python,HK1 (2018-2019),1,2018-2019,9.7,4.0,A+,True,1
1610014,CS,003953,Lập trình phân tích dữ liệu 2,HK1 (2018-2019),1,2018-2019,9.7,4.0,A+,True,1
2010037,CS,015036,Ngôn ngữ lập trình,HK2 (2023-2024),2,2023-2024,9.7,4.0,A+,True,1
2010069,CS,004119,Lập trình hướng đối tượng,HK2 (2021-2022),2,2021-2022,9.7,4.0,A+,True,1
2010069,CS,002804,Lập trình phân tán với công nghệ Java,HK1 (2023-2024),1,2023-2024,9.7,4.0,A+,True,1
2010009,CS,003634,Âm nhạc – Nhạc lý và Guitar căn bản,HK1 (2023-2024),1,2023-2024,9.7,4.0,A+,True,0
1610037,CS,003605,Phương pháp tính,HK2 (2016-2017),2,2016-2017,9.7,4.0,A+,True,0
1910071,CS,002990,Lập Trình Hướng Sự Kiện với Công Nghệ .NET,HK1 (2021-2022),1,2021-2022,9.7,4.0,A+,True,1
1810087,CS,001479,Địa lí kinh tế,HK1 (2019-2020),1,2019-2020,9.7,4.0,A+,True,0
1610006,CS,004023,Đảm bảo chất lượng và Kiểm thử phần mềm,HK2 (2019-2020),2,2019-2020,9.7,4.0,A+,True,1
1810087,CS,002990,Lập Trình Hướng Sự Kiện với Công Nghệ .NET,HK1 (2020-2021),1,2020-2021,9.7,4.0,A+,True,1
1610096,CS,001758,Phân tích thiết kế giải thuật,HK1 (2019-2020),1,2019-2020,9.6,4.0,A+,True,1
1610094,CS,003822,Logic học,HK2 (2016-2017),2,2016-2017,9.6,4.0,A+,True,0
1610037,CS,003783,Hàm phức và phép biến đổi Laplace,HK2 (2016-2017),2,2016-2017,9.6,4.0,A+,True,0
1810037,CS,004119,Lập trình hướng đối tượng,HK2 (2019-2020),2,2019-2020,9.6,4.0,A+,True,1
1710035,CS,014181,Hệ quản trị CSDL NoSQL MongoDB,HK1 (2019-2020),1,2019-2020,9.6,4.0,A+,True,1
1910063,CS,002804,Lập trình phân tán với công nghệ Java,HK1 (2022-2023),1,2022-2023,9.6,4.0,A+,True,1
1610006,CS,001899,Công nghệ phần mềm,HK2 (2019-2020),2,2019-2020,9.6,4.0,A+,True,1
1610006,CS,015033,Đồ họa máy tính,HK2 (2019-2020),2,2019-2020,9.6,4.0,A+,True,1
2010069,CS,003822,Logic học,HK2 (2020-2021),2,2020-2021,9.6,4.0,A+,True,0
1910017,CS,003783,Hàm phức và phép biến đổi Laplace,HK2 (2019-2020),2,2019-2020,9.6,4.0,A+,True,0
1610028,CS,001479,Địa lí kinh tế,HK1 (2017-2018),1,2017-2018,9.6,4.0,A+,True,0
1610094,CS,004119,Lập trình hướng đối tượng,HK2 (2017-2018),2,2017-2018,9.6,4.0,A+,True,1
1810004,CS,003406,Lập trình Phân Tán Công Nghệ .NET,HK1 (2021-2022),1,2021-2022,9.6,4.0,A+,True,1
1610096,CS,003748,Hội Họa,HK1 (2019-2020),1,2019-2020,9.6,4.0,A+,True,0
1610037,CS,015036,Ngôn ngữ lập trình,HK2 (2019-2020),2,2019-2020,9.6,4.0,A+,True,1
1610027,CS,001758,Phân tích thiết kế giải thuật,HK1 (2019-2020),1,2019-2020,9.6,4.0,A+,True,1
1810015,CS,004119,Lập trình hướng đối tượng,HK2 (2019-2020),2,2019-2020,9.6,4.0,A+,True,1
1610006,CS,004196,Quản lý dự án CNTT,HK2 (2018-2019),2,2018-2019,9.6,4.0,A+,True,1
1610086,CS,003406,Lập trình Phân Tán Công Nghệ .NET,HK1 (2019-2020),1,2019-2020,9.6,4.0,A+,True,1
1610014,CS,004024,Nhập môn dữ liệu lớn,HK2 (2018-2019),2,2018-2019,9.6,4.0,A+,True,1
1810049,CS,001899,Công nghệ phần mềm,HK2 (2021-2022),2,2021-2022,9.6,4.0,A+,True,1
2010099,CS,014181,Hệ quản trị CSDL NoSQL MongoDB,HK1 (2022-2023),1,2022-2023,9.6,4.0,A+,True,1
2010100,CS,014233,Ngôn ngữ Python,HK1 (2021-2022),1,2021-2022,9.6,4.0,A+,True,1
1610074,CS,001729,Tương tác người máy,HK2 (2018-2019),2,2018-2019,9.6,4.0,A+,True,1
1910063,CS,003605,Phương pháp tính,HK2 (2019-2020),2,2019-2020,9.5,4.0,A+,True,0
1910020,CS,003952,Tiếp thị điện tử,HK2 (2021-2022),2,2021-2022,9.5,4.0,A+,True,0
1610058,CS,004022,Lập trình phân tích dữ liệu 1,HK2 (2017-2018),2,2017-2018,9.5,4.0,A+,True,1
1610014,CS,004022,Lập trình phân tích dữ liệu 1,HK2 (2017-2018),2,2017-2018,9.5,4.0,A+,True,1
1810087,CS,003748,Hội Họa,HK1 (2021-2022),1,2021-2022,9.5,4.0,A+,True,0
1810022,CS,014233,Ngôn ngữ Python,HK1 (2019-2020),1,2019-2020,9.5,4.0,A+,True,1
1810049,CS,015033,Đồ họa máy tính,HK2 (2021-2022),2,2021-2022,9.5,4.0,A+,True,1
1810050,CS,003605,Phương pháp tính,HK2 (2018-2019),2,2018-2019,9.5,4.0,A+,True,0
2010089,CS,003733,Cơ sở văn hóa Việt Nam,HK1 (2023-2024),1,2023-2024,9.5,4.0,A+,True,0
1810004,CS,014181,Hệ quản trị CSDL NoSQL MongoDB,HK1 (2020-2021),1,2020-2021,9.5,4.0,A+,True,1
1610006,CS,014233,Ngôn ngữ Python,HK1 (2017-2018),1,2017-2018,9.5,4.0,A+,True,1
1810065,CS,003697,Toán ứng dụng,HK2 (2018-2019),2,2018-2019,9.5,4.0,A+,True,0
1810064,CS,014192,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,HK1 (2021-2022),1,2021-2022,9.5,4.0,A+,True,0
1910016,CS,003953,Lập trình phân tích dữ liệu 2,HK1 (2021-2022),1,2021-2022,9.5,4.0,A+,True,1
1810004,CS,004119,Lập trình hướng đối tượng,HK2 (2019-2020),2,2019-2020,9.5,4.0,A+,True,1
1610028,CS,004351,Kỹ thuật điện tử,HK2 (2017-2018),2,2017-2018,9.5,4.0,A+,True,1
1910017,CS,001729,Tương tác người máy,HK2 (2021-2022),2,2021-2022,9.5,4.0,A+,True,1
2010008,CS,015436,Phát triển giao diện ứng dụng,HK2 (2023-2024),2,2023-2024,9.5,4.0,A+,True,1
1610006,CS,014181,Hệ quản trị CSDL NoSQL MongoDB,HK1 (2018-2019),1,2018-2019,9.4,4.0,A+,True,1
2010004,CS,001479,Địa lí kinh tế,HK1 (2021-2022),1,2021-2022,9.4,4.0,A+,True,0
1810050,CS,014181,Hệ quản trị CSDL NoSQL MongoDB,HK1 (2020-2021),1,2020-2021,9.4,4.0,A+,True,1
1810070,CS,003783,Hàm phức và phép biến đổi Laplace,HK2 (2018-2019),2,2018-2019,9.4,4.0,A+,True,0
1810070,CS,004351,Kỹ thuật điện tử,HK2 (2019-2020),2,2019-2020,9.4,4.0,A+,True,1
1710035,CS,002804,Lập trình phân tán với công nghệ Java,HK1 (2020-2021),1,2020-2021,9.4,4.0,A+,True,1
1910024,CS,002876,Lập Trình Hướng Sự Kiện với Công Nghệ Java,HK1 (2021-2022),1,2021-2022,9.4,4.0,A+,True,1
1810022,CS,004351,Kỹ thuật điện tử,HK2 (2019-2020),2,2019-2020,9.4,4.0,A+,True,1
1610096,CS,003877,Môi trường và con người,HK1 (2017-2018),1,2017-2018,9.4,4.0,A+,True,0
1810022,CS,004021,Lập trình GUI với Qt Framework,HK1 (2020-2021),1,2020-2021,9.4,4.0,A+,True,1
1610037,CS,001729,Tương tác người máy,HK2 (2018-2019),2,2018-2019,9.4,4.0,A+,True,1
1610096,CS,002990,Lập Trình Hướng Sự Kiện với Công Nghệ .NET,HK1 (2018-2019),1,2018-2019,9.4,4.0,A+,True,1
1610085,CS,002990,Lập Trình Hướng Sự Kiện với Công Nghệ .NET,HK1 (2018-2019),1,2018-2019,9.4,4.0,A+,True,1
2010009,CS,002804,Lập trình phân tán với công nghệ Java,HK1 (2023-2024),1,2023-2024,9.3,4.0,A+,True,1
2010009,CS,001730,Automat & ngôn ngữ hình thức,HK1 (2022-2023),1,2022-2023,9.3,4.0,A+,True,1
1910024,CS,014233,Ngôn ngữ Python,HK1 (2020-2021),1,2020-2021,9.3,4.0,A+,True,1
1910021,CS,015436,Phát triển giao diện ứng dụng,HK2 (2022-2023),2,2022-2023,9.3,4.0,A+,True,1
1810087,CS,004119,Lập trình hướng đối tượng,HK2 (2019-2020),2,2019-2020,9.3,4.0,A+,True,1
1710017,CS,004119,Lập trình hướng đối tượng,HK2 (2018-2019),2,2018-2019,9.3,4.0,A+,True,1
1810070,CS,003822,Logic học,HK2 (2018-2019),2,2018-2019,9.3,4.0,A+,True,0
2010052,CS,014235,Ngôn ngữ R,HK1 (2021-2022),1,2021-2022,9.3,4.0,A+,True,1
1710062,CS,004119,Lập trình hướng đối tượng,HK2 (2018-2019),2,2018-2019,9.3,4.0,A+,True,1
1810046,CS,003582,Kỹ năng xây dựng kế hoạch,HK1 (2019-2020),1,2019-2020,9.3,4.0,A+,True,0
1710002,CS,014181,Hệ quản trị CSDL NoSQL MongoDB,HK1 (2019-2020),1,2019-2020,9.3,4.0,A+,True,1
1610056,CS,015458,Kiến trúc hướng dịch vụ và Điện toán đám mây,HK2 (2019-2020),2,2019-2020,9.3,4.0,A+,True,1
1710017,CS,003953,Lập trình phân tích dữ liệu 2,HK1 (2019-2020),1,2019-2020,9.3,4.0,A+,True,1
2010009,CS,002876,Lập Trình Hướng Sự Kiện với Công Nghệ Java,HK1 (2022-2023),1,2022-2023,9.3,4.0,A+,True,1
1910072,CS,015436,Phát triển giao diện ứng dụng,HK2 (2022-2023),2,2022-2023,9.3,4.0,A+,True,1
1710002,CS,003406,Lập trình Phân Tán Công Nghệ .NET,HK1 (2020-2021),1,2020-2021,9.3,4.0,A+,True,1
1610014,CS,014233,Ngôn ngữ Python,HK1 (2017-2018),1,2017-2018,9.3,4.0,A+,True,1
1610014,CS,003622,Tâm lý học đại cương,HK1 (2019-2020),1,2019-2020,9.3,4.0,A+,True,0
2010089,CS,004119,Lập trình hướng đối tượng,HK2 (2021-2022),2,2021-2022,9.3,4.0,A+,True,1
1810064,CS,001479,Địa lí kinh tế,HK1 (2019-2020),1,2019-2020,9.3,4.0,A+,True,0
1810093,CS,002804,Lập trình phân tán với công nghệ Java,HK1 (2021-2022),1,2021-2022,9.3,4.0,A+,True,1
1910094,CS,015396,Ứng dụng 5S và Kaizen trong sản xuất,HK1 (2020-2021),1,2020-2021,9.3,4.0,A+,True,0
2010001,CS,003633,Tiếng Việt thực hành,HK1 (2023-2024),1,2023-2024,9.3,4.0,A+,True,0
2010087,CS,003733,Cơ sở văn hóa Việt Nam,HK1 (2023-2024),1,2023-2024,9.3,4.0,A+,True,0
2010089,CS,003748,Hội Họa,HK1 (2023-2024),1,2023-2024,9.3,4.0,A+,True,0
1610074,CS,015458,Kiến trúc hướng dịch vụ và Điện toán đám mây,HK2 (2019-2020),2,2019-2020,9.2,4.0,A+,True,1
1810022,CS,015036,Ngôn ngữ lập trình,HK2 (2021-2022),2,2021-2022,9.2,4.0,A+,True,1
1810065,CS,014181,Hệ quản trị CSDL NoSQL MongoDB,HK1 (2020-2021),1,2020-2021,9.2,4.0,A+,True,1
1710058,CS,002990,Lập Trình Hướng Sự Kiện với Công Nghệ .NET,HK1 (2019-2020),1,2019-2020,9.2,4.0,A+,True,1
1610007,CS,003605,Phương pháp tính,HK2 (2016-2017),2,2016-2017,9.2,4.0,A+,True,0
1610044,CS,014181,Hệ quản trị CSDL NoSQL MongoDB,HK1 (2018-2019),1,2018-2019,9.2,4.0,A+,True,1
1610086,CS,004023,Đảm bảo chất lượng và Kiểm thử phần mềm,HK2 (2019-2020),2,2019-2020,9.2,4.0,A+,True,1
1610074,CS,004119,Lập trình hướng đối tượng,HK2 (2017-2018),2,2017-2018,9.2,4.0,A+,True,1
1910100,CS,002876,Lập Trình Hướng Sự Kiện với Công Nghệ Java,HK1 (2021-2022),1,2021-2022,9.2,4.0,A+,True,1
1610064,CS,003622,Tâm lý học đại cương,HK1 (2019-2020),1,2019-2020,9.2,4.0,A+,True,0
1910017,CS,014181,Hệ quản trị CSDL NoSQL MongoDB,HK1 (2021-2022),1,2021-2022,9.2,4.0,A+,True,1
1810087,CS,003406,Lập trình Phân Tán Công Nghệ .NET,HK1 (2021-2022),1,2021-2022,9.2,4.0,A+,True,1
1710051,CS,003406,Lập trình Phân Tán Công Nghệ .NET,HK1 (2020-2021),1,2020-2021,9.2,4.0,A+,True,1
1710017,CS,014181,Hệ quản trị CSDL NoSQL MongoDB,HK1 (2019-2020),1,2019-2020,9.2,4.0,A+,True,1
1710041,CS,001758,Phân tích thiết kế giải thuật,HK1 (2020-2021),1,2020-2021,9.2,4.0,A+,True,1
2010009,CS,014233,Ngôn ngữ Python,HK1 (2021-2022),1,2021-2022,9.2,4.0,A+,True,1
1810049,CS,003406,Lập trình Phân Tán Công Nghệ .NET,HK1 (2021-2022),1,2021-2022,9.2,4.0,A+,True,1
1610086,CS,015033,Đồ họa máy tính,HK2 (2019-2020),2,2019-2020,9.2,4.0,A+,True,1
2010069,CS,014233,Ngôn ngữ Python,HK1 (2021-2022),1,2021-2022,9.2,4.0,A+,True,1
1910020,CS,004119,Lập trình hướng đối tượng,HK2 (2020-2021),2,2020-2021,9.2,4.0,A+,True,1
1810023,CS,002990,Lập Trình Hướng Sự Kiện với Công Nghệ .NET,HK1 (2020-2021),1,2020-2021,9.2,4.0,A+,True,1
2010037,CS,015033,Đồ họa máy tính,HK2 (2023-2024),2,2023-2024,9.2,4.0,A+,True,1
1810049,CS,003633,Tiếng Việt thực hành,HK1 (2021-2022),1,2021-2022,9.2,4.0,A+,True,0
1810049,CS,014181,Hệ quản trị CSDL NoSQL MongoDB,HK1 (2020-2021),1,2020-2021,9.2,4.0,A+,True,1
1610027,CS,002990,Lập Trình Hướng Sự Kiện với Công Nghệ .NET,HK1 (2018-2019),1,2018-2019,9.1,4.0,A+,True,1
1610037,CS,004119,Lập trình hướng đối tượng,HK2 (2017-2018),2,2017-2018,9.1,4.0,A+,True,1
1610006,CS,003406,Lập trình Phân Tán Công Nghệ .NET,HK1 (2019-2020),1,2019-2020,9.1,4.0,A+,True,1
1710069,CS,004024,Nhập môn dữ liệu lớn,HK2 (2019-2020),2,2019-2020,9.1,4.0,A+,True,1
2010099,CS,002990,Lập Trình Hướng Sự Kiện với Công Nghệ .NET,HK1 (2022-2023),1,2022-2023,9.1,4.0,A+,True,1
1810007,CS,015060,Phân tích và quản lý yêu cầu,HK2 (2021-2022),2,2021-2022,9.1,4.0,A+,True,1
1610096,CS,003697,Toán ứng dụng,HK2 (2016-2017),2,2016-2017,9.1,4.0,A+,True,0
1610074,CS,014181,Hệ quản trị CSDL NoSQL MongoDB,HK1 (2018-2019),1,2018-2019,9.1,4.0,A+,True,1
1610074,CS,015036,Ngôn ngữ lập trình,HK2 (2019-2020),2,2019-2020,9.1,4.0,A+,True,1
1710014,CS,014233,Ngôn ngữ Python,HK1 (2018-2019),1,2018-2019,9.1,4.0,A+,True,1
2010008,CS,003877,Môi trường và con người,HK1 (2021-2022),1,2021-2022,9.1,4.0,A+,True,0
2010008,CS,015395,Ứng dụng hóa học trong Công nghiệp,HK1 (2021-2022),1,2021-2022,9.1,4.0,A+,True,0
1810087,CS,003634,Âm nhạc – Nhạc lý và Guitar căn bản,HK1 (2021-2022),1,2021-2022,9.1,4.0,A+,True,0
1910017,CS,003697,Toán ứng dụng,HK2 (2019-2020),2,2019-2020,9.0,4.0,A+,True,0
1610064,CS,015395,Ứng dụng hóa học trong Công nghiệp,HK1 (2017-2018),1,2017-2018,9.0,4.0,A+,True,0
1810022,CS,014181,Hệ quản trị CSDL NoSQL MongoDB,HK1 (2020-2021),1,2020-2021,9.0,4.0,A+,True,1
1610037,CS,002990,Lập Trình Hướng Sự Kiện với Công Nghệ .NET,HK1 (2018-2019),1,2018-2019,9.0,4.0,A+,True,1
2010055,CS,015395,Ứng dụng hóa học trong Công nghiệp,HK1 (2021-2022),1,2021-2022,9.0,4.0,A+,True,0
1810049,CS,015396,Ứng dụng 5S và Kaizen trong sản xuất,HK1 (2019-2020),1,2019-2020,9.0,4.0,A+,True,0
1810049,CS,003582,Kỹ năng xây dựng kế hoạch,HK1 (2019-2020),1,2019-2020,9.0,4.0,A+,True,0
1910017,CS,003877,Môi trường và con người,HK1 (2020-2021),1,2020-2021,9.0,4.0,A+,True,0
2010008,CS,014181,Hệ quản trị CSDL NoSQL MongoDB,HK1 (2022-2023),1,2022-2023,9.0,4.0,A+,True,1
1810087,CS,003877,Môi trường và con người,HK1 (2019-2020),1,2019-2020,9.0,4.0,A+,True,0
1910064,CS,014233,Ngôn ngữ Python,HK1 (2020-2021),1,2020-2021,9.0,4.0,A+,True,1
1910094,CS,014181,Hệ quản trị CSDL NoSQL MongoDB,HK1 (2021-2022),1,2021-2022,9.0,4.0,A+,True,1
1710058,CS,015060,Phân tích và quản lý yêu cầu,HK2 (2020-2021),2,2020-2021,9.0,4.0,A+,True,1
1610085,CS,004119,Lập trình hướng đối tượng,HK2 (2017-2018),2,2017-2018,9.0,4.0,A+,True,1
1610006,CS,004119,Lập trình hướng đối tượng,HK2 (2017-2018),2,2017-2018,9.0,4.0,A+,True,1
2010008,CS,014233,Ngôn ngữ Python,HK1 (2021-2022),1,2021-2022,9.0,4.0,A+,True,1
1810014,CS,004119,Lập trình hướng đối tượng,HK2 (2019-2020),2,2019-2020,9.0,4.0,A+,True,1
2010087,CS,002876,Lập Trình Hướng Sự Kiện với Công Nghệ Java,HK1 (2022-2023),1,2022-2023,9.0,4.0,A+,True,1
1710041,CS,015458,Kiến trúc hướng dịch vụ và Điện toán đám mây,HK2 (2020-2021),2,2020-2021,9.0,4.0,A+,True,1
1810070,CS,014192,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,HK1 (2021-2022),1,2021-2022,9.0,4.0,A+,True,0
2010069,CS,003733,Cơ sở văn hóa Việt Nam,HK1 (2023-2024),1,2023-2024,9.0,4.0,A+,True,0
